Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-11-30,15206.49,17266.19,15176,17014.69,20090167
2015-12-31,16899.61,17321.35,15697.93,16458.51,32769739
2016-01-31,16209.11,16816.17,15786.72,16291.21,27216320
2016-02-29,16341.53,16545.89,15326.57,15494.45,22013599
2016-03-31,15385.37,15707.11,14864.66,15523.48,56874254
2016-04-30,15321.66,15655.94,14870.61,15070.84,32059956
2016-05-31,15006.92,15097.22,12603.48,12729.8,25230214
2016-06-30,12728.95,13652.01,12213.53,12311.84,17636205
2016-07-31,12420.36,13740.42,12245.71,13306.04,19286430
2016-08-31,13596.21,13770.97,12836.94,13082.37,13925224
2016-09-30,12991.44,13654.56,12603.24,13354.08,40182065
2016-10-31,13356.51,13967.29,13288.02,13652.6,38713424
2016-11-30,13642.03,13644.8,11792.32,12821.42,42574144
2016-12-31,12853.12,13999.88,12650.35,13755.9,29468382
2017-01-31,13909.56,16512.89,13798.29,16201.95,57311949
2017-02-28,16245.06,16780.08,15854.21,16338.33,41047313
2017-03-31,16505.49,16822.1,15822.52,16091.27,30560337
2017-04-30,16123.81,16699.53,15724.84,16090.56,31857646
2017-05-31,16532.92,16552.27,15054.7,15153.04,55233860
2017-06-30,15182.67,15490.69,14596.84,14778.71,20205449
2017-07-31,14764.38,15382.21,14514.37,14820.18,19726407
2017-08-31,14868.2,15363.72,14445.11,15363.72,34370196
2017-09-30,15295.52,16831.99,15088.53,16814.67,28127960
2017-10-31,16823.95,16867.39,15192.87,15812.1,34982347
2017-11-30,15767.67,16006.35,14898.29,15214.58,25509241
2017-12-31,15178.61,15305,14663.04,15297.93,35433238
2018-01-31,15282.45,16566.31,15054.79,15780.06,3400939
2018-02-28,15738.56,15923.62,13886.66,13910.74,2005403
2018-03-31,13906.22,14677.01,13250.32,13639.53,1896267
2018-04-30,13564.62,13861.95,12699.39,13157.37,2264297
2018-05-31,13173.6,13252.21,11534.26,11989.64,2802490
2018-06-30,12023.27,12955.08,11646.87,11891.5,5728260
2018-07-31,11885.8,12592.28,11723.75,12054.54,3559429
2018-08-31,12091.23,12266.66,10939.58,11297.78,4351023
2018-09-30,11353.83,11428.95,9382.6,9829.87,6004669
2018-10-31,9866.06,10052.78,7731.33,8452.03,7275945
2018-11-30,8231.11,9722.47,8133.3,9313.82,13574834
2018-12-31,9561.82,10010.11,9202.16,9350.86,6091298
2019-01-31,9405.32,10951.12,9279.76,10868.61,5792639
2019-02-28,10881.79,12965.32,10815.75,12690.82,4823451
2019-03-31,12784.76,12931.17,11482.29,11569.4,5395097
2019-04-30,11612.67,12176.75,10726.17,11211.46,2749181
2019-05-31,11090.59,11163.19,9617.36,10512.43,2946216
2019-06-30,10460.36,10733.81,10142.32,10645.19,3653738
2019-07-31,10742.59,11613.77,10602.18,10857.19,4189495
2019-08-31,10843.92,10917.57,9063.87,9428.26,2683065
2019-09-30,9511.07,9915.44,8494.65,8665.92,2289593
2019-10-31,8604.85,8899.56,7837.08,8707.03,4726596
2019-11-30,8700.64,9269.69,8373.31,8872.38,1368174
